"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"71600112","诱捕打击2-弓箭特效移动","2","1","500","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71600113","诱捕打击2-残影消失","1","1","800","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600114","诱捕打击2-受击特效","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_youbudaji/mt_youbudaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600115","诱捕打击2-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71600116","诱捕打击2-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600120","诱捕打击虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71600200","稳固打击-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600201","稳固打击-残影移动","1","1","500","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","130","50","0","0","0","0","1"
"71600202","稳固打击-弓箭特效移动","2","1","500","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","130","50","0","0","0","0","1"
"71600203","稳固打击-残影消失","1","1","800","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600204","稳固打击-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_wengudaji/mt_wengudaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600205","稳固打击-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"71600206","稳固打击-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600300","宁神术-施法动作","0","1","0","9","1300","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600301","宁神术-施法特效上","2","1","100","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_moxishu/mt_moxishu","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600302","宁神术-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71600600","狩猎姿态-施法动作","0","1","0","9","1300","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71600601","狩猎姿态-施法特效","2","1","700","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_shouliezitai/mt_shouliezitai","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71600602","狩猎姿态-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71700000","多重打击1-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700001","多重打击1-残影移动","1","1","500","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71700002","多重打击1-弓箭特效移动","2","1","500","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71700003","多重打击1-残影消失","1","1","800","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700004","多重打击1-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71700005","多重打击1-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71700006","多重打击1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700010","多重打击2-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700011","多重打击2-残影移动","1","1","500","0","0","0","1","0","5","2","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71700012","多重打击2-弓箭特效移动","2","1","500","0","0","0","0","0","0","2","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71700013","多重打击2-残影消失","1","1","800","0","0","3","0","0","0","2","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700014","多重打击2-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71700015","多重打击2-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71700016","多重打击2-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700020","多重打击3-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700021","多重打击3-残影移动","1","1","500","0","0","0","1","0","5","3","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71700022","多重打击3-弓箭特效移动","2","1","500","0","0","0","0","0","0","3","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71700023","多重打击3-残影消失","1","1","800","0","0","3","0","0","0","3","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700024","多重打击3-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71700025","多重打击3-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71700026","多重打击3-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700030","多重打击4-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700031","多重打击4-残影移动","1","1","500","0","0","0","1","0","5","4","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71700032","多重打击4-弓箭特效移动","2","1","500","0","0","0","0","0","0","4","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71700033","多重打击4-残影消失","1","1","800","0","0","3","0","0","0","4","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700034","多重打击4-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71700035","多重打击4-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71700036","多重打击4-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700040","多重打击5-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700041","多重打击5-残影移动","1","1","500","0","0","0","1","0","5","5","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71700042","多重打击5-弓箭特效移动","2","1","500","0","0","0","0","0","0","5","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71700043","多重打击5-残影消失","1","1","800","0","0","3","0","0","0","5","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700044","多重打击5-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71700045","多重打击5-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71700046","多重打击5-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700050","多重打击6-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700051","多重打击6-残影移动","1","1","500","0","0","0","1","0","5","6","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71700052","多重打击6-弓箭特效移动","2","1","500","0","0","0","0","0","0","6","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71700053","多重打击6-残影消失","1","1","800","0","0","3","0","0","0","6","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700054","多重打击6-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71700055","多重打击6-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71700056","多重打击6-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700060","多重打击虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71700100","诱捕打击-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700101","诱捕打击-残影移动","1","1","500","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71700102","诱捕打击-弓箭特效移动","2","1","500","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71700103","诱捕打击-残影消失","1","1","800","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700104","诱捕打击-受击特效","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_youbudaji/mt_youbudaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71700105","诱捕打击-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"71700106","诱捕打击-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700110","诱捕打击虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71700200","稳固打击-攻击动作","0","1","0","8","1300","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700201","稳固打击-残影移动","1","1","500","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","50","50","0","0","0","0","1"
"71700202","稳固打击-弓箭特效移动","2","1","500","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","50","50","0","0","0","0","1"
"71700203","稳固打击-残影消失","1","1","800","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700204","稳固打击-受击特效","2","1","800","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_wengudaji/mt_wengudaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71700205","稳固打击-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"71700206","稳固打击-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700300","宁神术-施法动作","0","1","0","9","1300","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700301","宁神术-施法特效上","2","1","100","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_moxishu/mt_moxishu","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71700302","宁神术-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71700700","狩猎姿态-施法动作","0","1","0","9","1300","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71700701","狩猎姿态-施法特效","2","1","700","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_shouliezitai/mt_shouliezitai","0","feilongzaitian","0","0","200","0","0","0","0","1"
"71700702","狩猎姿态-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71500400","精确瞄准-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71500500","狂轰滥炸-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71700400","强击光环-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71500070","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71500120","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71500210","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71500310","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71600070","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71600130","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71600210","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71600310","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71700070","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71700120","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71700210","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71700310","驭兽联盟-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
