"ID","备注","战斗AI类型","底图","背景音乐","战斗等级","战场环境","战场AI","奖励ID","战斗胜利判定","助战","怪物数量","站位配置ID","点1","点2","点3","点4","点5","点6","点7","点8","点9","点10","点11","点12","点13","点14","点15","点16","点17","点18","点19","点20","点21","点22","点23","点24","点25","点26","点27","点28","死亡提醒显示"
"2745","迷雾深渊5","2","0","3","TeamLv","0","19228","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27261@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2746","亡灵战歌1","2","0","3","TeamLv","0","19212","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27289@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2747","亡灵战歌2","2","0","3","TeamLv","0","19212","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27290@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2748","亡灵战歌3","2","0","3","TeamLv","0","19212","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27291@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2749","亡灵战歌4","2","0","3","TeamLv","0","19212","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27292@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2750","亡灵战歌5","2","0","3","TeamLv","0","19229","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27293@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2751","异度学院","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27321@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2752","异度学院","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27322@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2753","异度学院","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27323@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2754","异度学院","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27324@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2755","异度学院","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27325@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2756","邪兽堡垒","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27353@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2757","邪兽堡垒","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27354@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2758","邪兽堡垒","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27355@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2759","邪兽堡垒","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27356@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2760","邪兽堡垒","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27357@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2761","背叛之手","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27385@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2762","背叛之手","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27386@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2763","背叛之手","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27387@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2764","背叛之手","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27388@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2765","背叛之手","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27389@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2766","娜迦之谋","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27417@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2767","娜迦之谋","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27418@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2768","娜迦之谋","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27419@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2769","娜迦之谋","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27420@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2770","娜迦之谋","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27421@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2771","悲伤墓地","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27449@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2772","悲伤墓地","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27450@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2773","悲伤墓地","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27451@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2774","悲伤墓地","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27452@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2775","悲伤墓地","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27453@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2776","纳鲁之城","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27481@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2777","纳鲁之城","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27482@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2778","纳鲁之城","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27483@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2779","纳鲁之城","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27484@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2780","纳鲁之城","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27485@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2781","死亡之歌","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27513@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2782","死亡之歌","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27514@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2783","死亡之歌","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27515@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2784","死亡之歌","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27516@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2785","死亡之歌","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27517@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2786","粉碎阴谋","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27545@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2787","粉碎阴谋","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27546@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2788","粉碎阴谋","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27547@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2789","粉碎阴谋","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27548@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2790","粉碎阴谋","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27549@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2791","时空之路","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27577@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2792","时空之路","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27578@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2793","时空之路","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27579@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2794","时空之路","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27580@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2795","时空之路","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27581@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2796","英雄平台","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27609@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2797","英雄平台","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27610@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2798","英雄平台","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27611@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2799","英雄平台","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27612@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2800","英雄平台","2","0","3","TeamLv","0","","0","1","4","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27613@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2801","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24150@100","24158@100","24158@100","24158@100","24158@100","0","0","0","0","0","0","0","0","0","1"
"2802","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24151@100","24158@100","24158@100","24158@100","24158@100","0","0","0","0","0","0","0","0","0","1"
"2803","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24152@100","24158@100","24158@100","24158@100","24158@100","0","0","0","0","0","0","0","0","0","1"
"2804","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24153@100","24158@100","24158@100","24158@100","24158@100","0","0","0","0","0","0","0","0","0","1"
"2805","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24154@100","24158@100","24158@100","24158@100","24158@100","0","0","0","0","0","0","0","0","0","1"
"2806","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24155@100","24158@100","24158@100","24158@100","24158@100","0","0","0","0","0","0","0","0","0","1"
"2807","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24156@100","24158@100","24158@100","24158@100","24158@100","0","0","0","0","0","0","0","0","0","1"
"2808","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24157@100","24158@100","24158@100","24158@100","24158@100","0","0","0","0","0","0","0","0","0","1"
"2809","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24407@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","0","0","0","0","0","0","0","0","0","1"
"2810","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24408@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","0","0","0","0","0","0","0","0","0","1"
"2811","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24409@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","0","0","0","0","0","0","0","0","0","1"
"2812","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24410@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","0","0","0","0","0","0","0","0","0","1"
"2813","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24411@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","0","0","0","0","0","0","0","0","0","1"
"2814","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24412@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","0","0","0","0","0","0","0","0","0","1"
"2815","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24413@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","24415@100;24416@100;24417@100;24418@100;24419@100;24420@100;24421@100;24422@100","0","0","0","0","0","0","0","0","0","1"
"7998","挨打沙包","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27804@100","27804@100","27804@100","27804@100","27804@100","27805@100","27806@100","0","0","0","0","0","0","0","1"
"7999","沙包","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27803@100","27803@100","27803@100","27803@100","27803@100","27805@100","27806@100","0","0","0","0","0","0","0","1"
"3001","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30601@100","30602@100","30602@100","30603@100","30603@100","0","0","0","0","0","0","0","0","0","1"
"3002","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30604@100","30605@100","30602@100","30606@100","30606@100","0","0","0","0","0","0","0","0","0","1"
"3003","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30607@100","30608@100","30605@100","30609@100","30609@100","0","0","0","0","0","0","0","0","0","1"
"3004","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30610@100","30611@100","30611@100","30612@100","30612@100","0","0","0","0","0","0","0","0","0","1"
"3005","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30613@100","30614@100","30614@100","30615@100","30615@100","30928@100","0","0","0","0","0","0","0","0","1"
"3006","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30616@100","30617@100","30617@100","30618@100","30618@100","0","0","0","0","0","0","0","0","0","1"
"3007","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30619@100","30620@100","30620@100","30621@100","30621@100","0","0","0","0","0","0","0","0","0","1"
"3008","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30622@100","30623@100","30623@100","30620@100","30624@100","0","0","0","0","0","0","0","0","0","1"
"3009","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30625@100","30626@100","30626@100","30627@100","30627@100","0","0","0","0","0","0","0","0","0","1"
"3010","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30628@100","30629@100","30629@100","30619@100","30630@100","30929@100","0","0","0","0","0","0","0","0","1"
"3011","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30631@100","30621@100","30632@100","30633@100","30633@100","0","0","0","0","0","0","0","0","0","1"
"3012","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30634@100","30635@100","30635@100","30636@100","30636@100","0","0","0","0","0","0","0","0","0","1"
"3013","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30637@100","30638@100","30638@100","30639@100","30639@100","0","0","0","0","0","0","0","0","0","1"
"3014","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30640@100","30641@100","30641@100","30642@100","30642@100","0","0","0","0","0","0","0","0","0","1"
"3015","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30643@100","30644@100","30644@100","30645@100","30645@100","30930@100","0","0","0","0","0","0","0","0","1"
"3016","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30646@100","30647@100","30647@100","30648@100","30648@100","0","0","0","0","0","0","0","0","0","1"
"3017","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30649@100","30650@100","30650@100","30640@100","30651@100","0","0","0","0","0","0","0","0","0","1"
"3018","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30652@100","30653@100","30653@100","30654@100","30654@100","0","0","0","0","0","0","0","0","0","1"
"3019","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30655@100","30656@100","30656@100","30657@100","30657@100","0","0","0","0","0","0","0","0","0","1"
"3020","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30658@100","30659@100","30659@100","30660@100","30660@100","30931@100","0","0","0","0","0","0","0","0","1"
"3021","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30661@100","30662@100","30662@100","30663@100","30663@100","0","0","0","0","0","0","0","0","0","1"
"3022","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30664@100","30665@100","30665@100","30666@100","30660@100","0","0","0","0","0","0","0","0","0","1"
"3023","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30667@100","30668@100","30668@100","30669@100","30669@100","0","0","0","0","0","0","0","0","0","1"
"3024","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30670@100","30668@100","30663@100","30671@100","30671@100","0","0","0","0","0","0","0","0","0","1"
"3025","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30673@100","30668@100","30674@100","30663@100","30671@100","30932@100","0","0","0","0","0","0","0","0","1"
"3026","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30676@100","30677@100","30677@100","30678@100","30678@100","0","0","0","0","0","0","0","0","0","1"
"3027","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30679@100","30680@100","30680@100","30681@100","30677@100","0","0","0","0","0","0","0","0","0","1"
"3028","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30682@100","30683@100","30684@100","30681@100","30681@100","0","0","0","0","0","0","0","0","0","1"
"3029","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30685@100","30686@100","30687@100","30677@100","30683@100","0","0","0","0","0","0","0","0","0","1"
"3030","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30688@100","30689@100","30690@100","30683@100","30683@100","30933@100","0","0","0","0","0","0","0","0","1"
"3031","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30691@100","30692@100","30693@100","30687@100","30693@100","0","0","0","0","0","0","0","0","0","1"
"3032","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30694@100","30695@100","30696@100","30690@100","30681@100","0","0","0","0","0","0","0","0","0","1"
"3033","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30697@100","30698@100","30699@100","30692@100","30693@100","0","0","0","0","0","0","0","0","0","1"
"3034","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30700@100","30701@100","30698@100","30702@100","30690@100","0","0","0","0","0","0","0","0","0","1"
"3035","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30703@100","30704@100","30705@100","30698@100","30698@100","30934@100","0","0","0","0","0","0","0","0","1"
"3036","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30706@100","30707@100","30708@100","30707@100","30702@100","0","0","0","0","0","0","0","0","0","1"
"3037","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30709@100","30710@100","30711@100","30698@100","30710@100","0","0","0","0","0","0","0","0","0","1"
"3038","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30712@100","30713@100","30714@100","30711@100","30702@100","0","0","0","0","0","0","0","0","0","1"
"3039","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30715@100","30716@100","30717@100","30713@100","30710@100","0","0","0","0","0","0","0","0","0","1"
"3040","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30718@100","30719@100","30720@100","30712@20;30922@20;30923@20;30924@20;30927@20","30713@20;30922@20;30923@20;30924@20;30927@20","30935@100","0","0","0","0","0","0","0","0","1"
"3041","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30721@100","30722@100","30723@100","30710@100","30713@100","0","0","0","0","0","0","0","0","0","1"
"3042","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30724@100","30725@100","30726@100","30725@100","30726@100","0","0","0","0","0","0","0","0","0","1"
"3043","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30727@100","30728@100","30729@100","30719@100","30729@20;30922@20;30923@20;30924@20;30927@20","0","0","0","0","0","0","0","0","0","1"
"3044","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30730@100","30731@100","30732@100","30726@100","30728@100","0","0","0","0","0","0","0","0","0","1"
"3045","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30733@100","30734@100","30735@100","30722@20;30922@20;30923@20;30924@20;30927@20","30725@100","30936@100","0","0","0","0","0","0","0","0","1"
"3046","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30736@100","30737@100","30738@100","30735@20;30922@20;30923@20;30924@20;30927@20","30737@100","0","0","0","0","0","0","0","0","0","1"
"3047","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30739@100","30740@100","30741@100","30731@100","30729@100","0","0","0","0","0","0","0","0","0","1"
"3048","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30742@100","30743@100","30744@100","30738@100","30729@20;30922@20;30923@20;30924@20;30927@20","0","0","0","0","0","0","0","0","0","1"
"3049","冰封王座","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30745@100","30746@100","30747@100","30739@100","30741@100","0","0","0","0","0","0","0","0","0","1"
