"ID","提示对话框类型","提示内容","备注"
"160610","1","骑乘中坐骑不能拍卖出售","坐骑提示"
"161999","1","以上ID公用","公用"
"162000","1","自身等级不足20级无法切磋","切磋提示"
"162001","1","队伍中有等级不足20级无法切磋","切磋提示"
"162002","1","此场景为特殊场景,不能切磋","切磋提示"
"162003","1","灵魂禁锢状态下不能被复活","战斗提示"
"162004","4,15","<T t=""恭喜！大红手"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在推倒日常副本BOSS后，摸出了"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162005","4,15","<T t=""捷报！"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在日常特殊副本中战胜了嚣张跋扈的迪奥布斯部众，特奖励"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162006","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""兴奋地打开迪奥布斯部众丢下的宝箱，获得了"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162007","4,15","<T t=""任劳任怨的队长楷模"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""开启队长礼盒，获得奖励"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162008","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在冰封王座中大挫天灾锐气，获得奖励"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162009","4,15","<T t=""以迅雷不及掩耳盗铃儿响叮当之势击败了冰封王座下的天灾军团的"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在打开排名礼包时获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T><T t=""！"" c=""FF693F00""></T>",""
"162010","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""画圈圈诅咒队友后，终于在"" c=""FF693F00""></T><T t=""银堡"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162011","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""偷偷使用了roll点必胜秘籍，在"" c=""FF693F00""></T><T t=""银堡"" c=""ffff9c00""></T><T t=""中以绝对优势roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162012","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在"" c=""FF693F00""></T><T t=""银堡"" c=""ffff9c00""></T><T t=""中贿赂团长，黑走"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162013","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""焚香沐浴后，终于在"" c=""FF693F00""></T><T t=""银堡"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162014","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""击败了堕落的巨龙护卫，获得""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162015","4,15","<T t=""在"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""的带领下，堕落的巨龙军团被众勇士合力击败，巨龙仓皇逃窜时丢下"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162016","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在连续斩杀多名古神首级后累趴在地，意外发现地上有"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""后如获至宝。"" c=""FF693F00""></T>",""
"162017","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在冠军试炼中表现突出，特奖励"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162018","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""带领的队伍在冠军试炼中脱颖而出，捧着奖励"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""乐开了花。"" c=""FF693F00""></T>",""
"162019","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在1V1竞技场中已经无人能挡，竟然还从宝箱中获得了"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162020","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""带领的竞技队伍在3V3竞技场中已经杀人如麻，在打扫战场时竟然从角落里发现了"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162021","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""使出一招猴子偷桃，拉格纳罗斯惨叫一声随即倒下，咕噜咕噜从背包里掉出了"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""。"" c=""FF693F00""></T>",""
"162022","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""和公会小伙伴齐心协力闯入公会副本"" c=""ffff9c00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""第十层，发现满地宝箱，随手打开竟然有"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""FF693F00""></T><T t=""$parameter5$"" c=""$parameter5$""></T><T t=""。"" c=""FF693F00""></T>",""
"162023","1,13","<T t=""$parameter1$"" c=""FF02972C""></T><T t=""回归了队伍。"" c=""FF693F00""></T>",""
"162024","1,13","<T t=""$parameter1$"" c=""FF02972C""></T><T t=""离线了。"" c=""FF693F00""></T>",""
"162025","1","喊话成功","一键喊话提示"
"162026","1","对方正处于巡游状态，无法加入队伍。","巡游组队提示"
"162027","1","您正在巡游，无法加入队伍。","巡游组队提示"
"162028","5","是否使用背包中的歌唱水晶来增加双倍点数","双倍点数提示"
"162029","5","[colour='FF693F00']是否使用[colour='FFFF0000']20符石[colour='FF693F00']来增加100点双倍点数","双倍点数提示"
"162030","1","临时背包中的歌唱水晶请先放到背包中使用","双倍点数提示"
"162031","1,16","<T t='您已解除离线托管（离线15分钟内为托管状态）' c='FF693F00'/>","离线托管提示"
"162032","1","你的符石不足","双倍点数提示"
"162033","1","双倍点数购买已达到上限","双倍点数提示"
"162034","5","公会副本已开启，您是否参与？","公会副本已开启提示"
"162035","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""画圈圈诅咒队友后，终于在"" c=""FF693F00""></T><T t=""废矿"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162036","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""偷偷使用了roll点必胜秘籍，在"" c=""FF693F00""></T><T t=""废矿"" c=""ffff9c00""></T><T t=""中以绝对优势roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162037","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在"" c=""FF693F00""></T><T t=""废矿"" c=""ffff9c00""></T><T t=""中贿赂团长，黑走"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162038","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""焚香沐浴后，终于在"" c=""FF693F00""></T><T t=""废矿"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162039","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""画圈圈诅咒队友后，终于在"" c=""FF693F00""></T><T t=""荒泽"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162040","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""偷偷使用了roll点必胜秘籍，在"" c=""FF693F00""></T><T t=""荒泽"" c=""ffff9c00""></T><T t=""中以绝对优势roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162041","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在"" c=""FF693F00""></T><T t=""荒泽"" c=""ffff9c00""></T><T t=""中贿赂团长，黑走"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162042","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""焚香沐浴后，终于在"" c=""FF693F00""></T><T t=""荒泽"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162043","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""画圈圈诅咒队友后，终于在"" c=""FF693F00""></T><T t=""教堂"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162044","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""偷偷使用了roll点必胜秘籍，在"" c=""FF693F00""></T><T t=""教堂"" c=""ffff9c00""></T><T t=""中以绝对优势roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162045","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在"" c=""FF693F00""></T><T t=""教堂"" c=""ffff9c00""></T><T t=""中贿赂团长，黑走"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162046","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""焚香沐浴后，终于在"" c=""FF693F00""></T><T t=""教堂"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162047","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""画圈圈诅咒队友后，终于在"" c=""FF693F00""></T><T t=""埋骨圣地"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162048","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""偷偷使用了roll点必胜秘籍，在"" c=""FF693F00""></T><T t=""埋骨圣地"" c=""ffff9c00""></T><T t=""中以绝对优势roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162049","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在"" c=""FF693F00""></T><T t=""埋骨圣地"" c=""ffff9c00""></T><T t=""中贿赂团长，黑走"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162050","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""焚香沐浴后，终于在"" c=""FF693F00""></T><T t=""埋骨圣地"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162051","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""画圈圈诅咒队友后，终于在"" c=""FF693F00""></T><T t=""遗迹"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162052","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""偷偷使用了roll点必胜秘籍，在"" c=""FF693F00""></T><T t=""遗迹"" c=""ffff9c00""></T><T t=""中以绝对优势roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162053","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""在"" c=""FF693F00""></T><T t=""遗迹"" c=""ffff9c00""></T><T t=""中贿赂团长，黑走"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162054","4,15","<T t=""$parameter1$"" c=""ff00b0f0""></T><T t=""焚香沐浴后，终于在"" c=""FF693F00""></T><T t=""遗迹"" c=""ffff9c00""></T><T t=""里roll点胜出，获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$"" c=""FF693F00""></T><T t=""$parameter4$"" c=""$parameter5$""></T><T t=""！"" c=""FF693F00""></T>",""
"162055","1,15","<T t=""你获得了"" c=""FF693F00""></T><T t=""$parameter2$"" c=""ff00ff00""></T><I s='linshi' i='jy'/><T t=""，"" c=""FF693F00""></T><T t=""$parameter1$"" c=""ff00ff00""></T><I s='linshi' i='yb'/>",""
"162056","5","你的储备生命/魔法不足,是否进行补充.","储备提示"
"162057","1","对方目前处于匹配状态，不能进行组队操作。","竞技场匹配组队提示"
"162058","1","你现在没有宠物,不能打开宠物属性界面","没有宠物"
"162059","1","你现在没有宠物,不能打开宠物炼妖界面",""
"162060","1","你现在没有宠物,不能打开宠物培养界面",""
"162061","1","每日公会最多可踢出20人，今日已达上限，不可再进行此项操作",""
"162062","1","你还没有宠物",""
"162063","1","临时背包以满无法获得道具",""
"162064","1","请不要着急,慢慢来",""
"163999","1","齐业专用",""
"164000","1","当前服务器公会创建数量已达上限","胡聃专用"
"165999","1","胡聃专用","胡聃专用"
"166000","1","马雷专用","马雷专用"
"166001","1","上交的装备上有宝石镶嵌请取下宝石避免不必要的损失！","职业上交宝石镶嵌物品提示"
"166002","1","学会$parameter1$级技能$parameter2$后开启","自动设置未开启提示"
"166003","1","您今天开启宝箱的次数已经用尽，请明天再来吧！","开启宝箱达到上限的提示"
"166004","1","队长奖励次数消耗殆尽，开启宝箱失败！","队长没有开启宝箱次数提示"
"166005","1","道具使用失败，请去指定地点使用！","职业任务未在指定地点使用道具提示"
"166006","1","您无法对自己进行此操作！","排行榜点击榜外（自己提示）交互列表"
"166007","5,13","队长号召进入副本$parameter1$,您的奖励次数已经用尽,再次挑战将获得声望奖励,是否同意进入?","副本提示"
"166008","5,13","您号召进入副本$parameter1$,您的奖励次数还剩余$parameter2$次,是否确认进入?","副本提示"
"166009","5,13","您号召进入副本$parameter1$,您的奖励次数已经用尽,再次挑战将获得声望奖励,是否确认进入?","副本提示"
"166010","1","宠物信息发生变化，请重新打开界面查看！","宠物排行榜宠物放生之后查看提示"
"166011","2","是谁敢打扰你约翰森大爷挖矿！","副本提示"
"166012","2","你是谁，是来应聘矿工的吗？","副本提示"
"166013","2","美味的食物，是曲奇的最爱！","副本提示"
"166014","2","强壮的身体，才是革命的本钱！","副本提示"
"166015","2","居然敢来打亡者矿坑的主意，你要做好成为祭品的准备！","副本提示"
"166016","2","我才是这里真正的主人，任何打扰我安眠的存在都罪无可恕！","副本提示"
"166017","2","伟大的狼人部族被召唤到这里，那么我们将统治这片地域！","副本提示"
"166018","2","他们都叫我盲眼，但其实我的眼睛无比雪亮！","副本提示"
"166019","2","强悍的军队再加上我英明的指挥，我们将势如破竹！","副本提示"
"166020","2","黑暗或者邪恶有什么关系，唯有力量才是永恒！","副本提示"
"166021","2","我的祖先可是强大的半神！","副本提示"
"166022","2","聆听亡者的低语吧！","副本提示"
"166023","2","这是传奇的净土不容许他人亵渎！","副本提示"
"166024","2","有的时候残暴是一种美！","副本提示"
"166025","2","死亡不会是最终的归宿！","副本提示"
"166026","2","只有可爱的狗狗，才是最忠诚的守候！","副本提示"
"166027","2","体验一下奥术的力量吧！","副本提示"
"166028","2","我的大刀早已饥渴难耐了！","副本提示"
"166029","2","正义和光明势必永远追随着我！","副本提示"
"166031","2","没有人可以在我的鞭笞下生存！","副本提示"
"166032","2","乖乖过来成为我的一部分吧！","副本提示"
"166033","2","只要有水我就会变的越来越大！","副本提示"
"166034","2","我的手艺全族文明！","副本提示"
"166035","2","这是我的领地，冒犯的人只有死亡！","副本提示"
"166036","2","总感觉身体里面有奇怪的东西！","副本提示"
"166037","2","还记得那天夕阳下的奔跑，是我逝去的青春！","副本提示"
"166038","2","弈莫塔最喜欢吃肉了！","副本提示"
"166039","2","无论是谁都不允许打扰这里的沉静！","副本提示"
"166040","2","挡在我面前的人，都会被我的刀锋撕碎！","副本提示"
"166041","2","你的到来预示着死亡的来临！","副本提示"
"166042","2","要我怎么说呢！其实我也不知道说什么好！","副本提示"
"166043","2","不管怎么说，想要继续走下去，先击败我！","副本提示"
"166044","2","说真的这名字让我羞愧欲死！","副本提示"
"166045","2","作为黑暗的化身我一直压力很大！","副本提示"
"166046","2","俺要告诉你的是俺哥是将军！","副本提示"
"166047","2","如果你跪地求饶，我就请你喝酒怎么样！","副本提示"
"166048","2","人应该有理想，万一实现了呢！","副本提示"
"166049","2","其实我并不喜欢我的名字，我为什么会叫这么个名字呢！","副本提示"
"166050","2","只有弱者才会去祈求宽恕，来战吧！","副本提示"
"166051","2","我的名字叫美丽，那么你觉得我美丽吗！","副本提示"
"166052","2","终有一天无尽的黑暗将笼罩大地！","副本提示"
"166053","2","死亡的骑者才是真正的神秘与高贵！","副本提示"
"166054","2","你就是那谁家那小谁吧！","副本提示"
"166055","2","在我的恐惧下颤抖吧！凡人！","副本提示"
"166056","5","您将要上交的装备为蓝色装备，是否确认上交？","职业日常上交蓝色品质装备"
"167999","1","马雷专用","马雷专用"
"168000","1","孔平专用","孔平专用"
"168001","1","不能购买参战等级超过自己10级的宠物","拍卖购买超过玩家等级10级的宠物的提示"
"168002","1","绑定的宠物无法上架",""
"168003","1","活力已达上限，无法使用此道具","拍卖绑定宠物上架提示"
"168004","1","<T t=""缺少材料"" c=""FF693F00""></T><T t=""$parameter1$"" c=""FF06cc11""></T>","打造装备的提示"
"168005","1","商品信息已刷新，请重新打开界面购买","摆摊购买有数量变化的道具的提示"
"169999","1","孔平专用","活力满了使用活力道具的提示"
"170000","1","李宇飞专用","李宇飞专用"
"170001","1","高级藏宝图没有开放自动寻路挖宝，请按照罗盘指引方向行走！","挖高级藏宝图提示"
"170002","1","感觉宝物就在脚下!","挖高级宝图提示"
"170003","4,15","<T t=""恭喜"" c=""ff33ff33""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""在冰封王座宝箱中开出"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$""c=""FF693F00""></T><T t=""$parameter4$""c=""ff33ff33""></T>","冰封王座宝箱"
"170004","1,15","<T t=""恭喜"" c=""ff33ff33""></T><T t=""您在冰封王座排行中获得本职业的前10名，特此奖励""c=""FF693F00""></T><T t=""冰封王座宝箱""c=""ff33ff33""></T>","发放冰封王座前10名宝箱"
"170005","1","等级不足不可进入战斗！","冰封王座70级拉等级低的玩家进入战斗后点击怪物提示"
"170006","2","需要消耗100点职业贡献度。","竞选贡献不够提示"
"170007","2","<T t=""$parameter1$""></T><T t=""干得不错！></T>","领袖弟子挑战成功后提示"
"170008","1","职业贡献不足20点不可投票","投票贡献不足提示"
"170009","2","请先战胜领袖弟子","没有战胜领袖直接点击竞选提示"
"170010","2","请问是有什么事吗？","点击其他门派领袖弟子提示"
"170011","2","领取该称谓任务需要消耗50职业贡献，你确定要领取吗？","领取称谓任务提示"
"170012","1","你消耗了50点职业贡献！","领取任务成功消耗提示"
"170013","2","<T t=""等级达到""></T><T t=""$parameter1$"" c=""ff07d441""></T><T t=""级，职业贡献度达到""></T><T t=""$parameter2$"" c=""ff07d441""></T><T t=""点才能领取该任务，领取任务需要消耗""></T><T t=""$parameter3$"" c=""FF3975FC""></T><T t=""点职业贡献。""></T>","领取称谓条件不足提示"
"170014","1","本周以投过票了","本周在此投票提示"
"170015","4,15","<T t=""暗月商人降临在""c=""FF693F00""></T><T t=""$parameter1$""c=""ff33ff33""></T>。","刷商人宝箱提示"
"170016","4,15","<T t=""血帆小贩降临在""c=""FF693F00""></T><T t=""$parameter1$""c=""ff33ff33""></T>。","刷小贩宝箱提示"
"170017","4,15","<T t=""恭喜"" c=""ff33ff33""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""在星界商人中获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$""c=""FF693F00""></T><T t=""$parameter4$""c=""$parameter5$""></T>","宝箱开出物品提示"
"170018","4,15","<T t=""恭喜"" c=""ff33ff33""></T><T t=""$parameter1$"" c=""FF3975FC""></T><T t=""在血帆小贩中获得"" c=""FF693F00""></T><T t=""$parameter2$"" c=""FF693F00""></T><T t=""$parameter3$""c=""FF693F00""></T><T t=""$parameter4$""c=""$parameter5$""></T>","宝箱开出物品提示"
"170019","1,13","您的队友$parameter1$同意同步任务!","冠军试炼同步消息提示"
"170020","1","您现在处于组队状态，无法使用高级藏宝图。请离队后使用！","高级藏宝图提示"
"170021","1","此宝箱已被其他人开启！请选择其他宝箱。","宝箱提示"
"172000","1","成世杰专用","冰封王座宝箱"
"173999","1","成世杰专用","成世杰专用"
"174000","1","刘洪达专用","刘洪达专用"
"174001","1","该场战斗不允许组队！","主线任务不允许组队"
"175999","1","刘洪达专用","刘洪达专用"
"176000","1","樊小波专用","樊小波专用"
"177999","1","樊小波专用","樊小波专用"
"178000","1","178000-179999徐羽佳专用","徐羽佳专用"
"178001","1","研学者试炼","科举"
"178002","1","游学者试炼","科举"
"178003","1","博学者试炼","科举"
"179999","1","178000-179999徐羽佳专用","徐羽佳专用"
"180000","1","请先下坐骑","坐骑提示"
"181999","1","180000-181999胡慧俊专用","坐骑提示"
