"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"12000500","神谕责难1-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"12000501","神谕责难1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000502","神谕责难1-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"12000503","神谕责难1-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"12000510","神谕责难2-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000511","神谕责难2-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"12000512","神谕责难2-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"12000520","神谕责难3-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000521","神谕责难3-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"12000522","神谕责难3-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"12000530","神谕责难4-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000531","神谕责难4-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"12000532","神谕责难4-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"12000540","神谕责难5-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000541","神谕责难5-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"12000542","神谕责难5-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"12000550","神谕责难6-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000551","神谕责难6-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"12000552","神谕责难6-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"12000600","守护圣盾1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"12000601","守护圣盾1-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_da/mt3_sq_da","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000602","守护圣盾1-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1800","200","0","0","0","0","1"
"12000610","守护圣盾2-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_da/mt3_sq_da","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000611","守护圣盾2-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1800","200","0","0","0","0","1"
"12000620","守护圣盾3-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_da/mt3_sq_da","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000621","守护圣盾3-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1800","200","0","0","0","0","1"
"12000630","守护圣盾4-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_da/mt3_sq_da","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000631","守护圣盾4-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1800","200","0","0","0","0","1"
"12000640","守护圣盾5-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_da/mt3_sq_da","0","feilongzaitian","0","0","200","0","0","0","0","1"
"12000641","守护圣盾5-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1800","200","0","0","0","0","1"
"12000650","守护圣盾6-虚弱休息结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"13000000","狩猎姿态-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000001","狩猎姿态-施法特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_shouliezitai/mt_shouliezitai","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000002","狩猎姿态-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"13000100","多重打击1-攻击动作","0","1","0","42","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000101","多重打击1-残影移动","1","1","400","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","130","50","0","0","0","0","1"
"13000102","多重打击1-弓箭特效移动","2","1","400","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","130","50","0","0","0","0","1"
"13000103","多重打击1-残影消失","1","1","580","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000104","多重打击1-受击特效","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000105","多重打击1-受击结算","4","1","580","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","780","200","0","0","0","0","1"
"13000106","多重打击1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000110","多重打击2-攻击动作","0","1","0","42","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000111","多重打击2-残影移动","1","1","400","0","0","0","1","0","5","2","0","180","0","5","0","0",,"0",,"0","130","50","0","0","0","0","1"
"13000112","多重打击2-弓箭特效移动","2","1","400","0","0","0","0","0","0","2","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","130","50","0","0","0","0","1"
"13000113","多重打击2-残影消失","1","1","580","0","0","3","0","0","0","2","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000114","多重打击2-受击特效","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000115","多重打击2-受击结算","4","1","580","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","780","200","0","0","0","0","1"
"13000116","多重打击2-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000120","多重打击3-攻击动作","0","1","0","42","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000121","多重打击3-残影移动","1","1","400","0","0","0","1","0","5","3","0","180","0","5","0","0",,"0",,"0","130","50","0","0","0","0","1"
"13000122","多重打击3-弓箭特效移动","2","1","400","0","0","0","0","0","0","3","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","130","50","0","0","0","0","1"
"13000123","多重打击3-残影消失","1","1","580","0","0","3","0","0","0","3","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000124","多重打击3-受击特效","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000125","多重打击3-受击结算","4","1","580","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","780","200","0","0","0","0","1"
"13000126","多重打击3-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000130","多重打击4-攻击动作","0","1","0","42","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000131","多重打击4-残影移动","1","1","400","0","0","0","1","0","5","4","0","180","0","5","0","0",,"0",,"0","130","50","0","0","0","0","1"
"13000132","多重打击4-弓箭特效移动","2","1","400","0","0","0","0","0","0","4","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","130","50","0","0","0","0","1"
"13000133","多重打击4-残影消失","1","1","580","0","0","3","0","0","0","4","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000134","多重打击4-受击特效","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000135","多重打击4-受击结算","4","1","580","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","780","200","0","0","0","0","1"
"13000136","多重打击4-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000140","多重打击5-攻击动作","0","1","0","42","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000141","多重打击5-残影移动","1","1","400","0","0","0","1","0","5","5","0","180","0","5","0","0",,"0",,"0","130","50","0","0","0","0","1"
"13000142","多重打击5-弓箭特效移动","2","1","400","0","0","0","0","0","0","5","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","130","50","0","0","0","0","1"
"13000143","多重打击5-残影消失","1","1","580","0","0","3","0","0","0","5","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000144","多重打击5-受击特效","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000145","多重打击5-受击结算","4","1","580","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","780","200","0","0","0","0","1"
"13000146","多重打击5-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000150","多重打击6-攻击动作","0","1","0","42","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000151","多重打击6-残影移动","1","1","400","0","0","0","1","0","5","6","0","180","0","5","0","0",,"0",,"0","130","50","0","0","0","0","1"
"13000152","多重打击6-弓箭特效移动","2","1","400","0","0","0","0","0","0","6","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","130","50","0","0","0","0","1"
"13000153","多重打击6-残影消失","1","1","580","0","0","3","0","0","0","6","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000154","多重打击6-受击特效","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_duochongdaji/mt_duochongdaji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000155","多重打击6-受击结算","4","1","580","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","780","200","0","0","0","0","1"
"13000156","多重打击6-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000160","多重打击虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"13000200","穿刺打击1-攻击动作","0","1","0","42","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000201","穿刺打击1-残影移动","1","1","400","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","130","50","0","0","0","0","1"
"13000202","穿刺打击1-弓箭特效移动","2","1","400","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt_yuanchengpugong/mt_yuanchengpugong_","1",,"0","130","50","0","0","0","0","1"
"13000203","穿刺打击1-残影消失","1","1","580","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000204","穿刺打击1-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_lr_3/mt3_lr_3_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000205","穿刺打击1-受击结算","4","1","580","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","780","200","0","0","0","0","1"
"13000206","穿刺打击1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000300","野性召唤-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000301","野性召唤-施法特效上","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_lr_4/mt3_lr_4_shang_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000302","野性召唤-施法特效上","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_lr_4/mt3_lr_4_xia_","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"13000303","野性召唤-结算","4","1","2000","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2200","200","0","0","0","0","1"
"13000400","生命献祭1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000401","生命献祭1-施法特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_lr_5/mt3_lr_5_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000402","生命献祭1-结算","4","1","1400","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1600","200","0","0","0","0","1"
"13000410","生命献祭-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_lr_5/mt3_lr_5_shifa_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000411","生命献祭-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_lr_5/mt3_lr_5_shifa_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"13000412","生命献祭2-结算","4","0","1400","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1600","200","0","0","0","0","1"
"13000500","精准打击-施法特效","2","0","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_lr_6/mt3_lr_6_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000501","精准打击1-攻击动作","0","1","500","42","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000502","精准打击1-残影移动","1","1","900","0","0","0","1","0","5","1","0","180","0","5","0","0",,"0",,"0","130","50","0","0","0","0","1"
"13000503","精准打击1-弓箭特效移动","2","1","900","0","0","0","0","0","0","1","0","1","0","0","0","1","geffect/skill/mt3_lr_6/mt3_lr_6_jian_","1",,"0","130","50","0","0","0","0","1"
"13000504","精准打击1-残影消失","1","1","1080","0","0","3","0","0","0","1","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"13000505","多重打击1-受击特效","2","1","1000","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_lr_6/mt3_lr_6_shouji","0","feilongzaitian","0","0","200","0","0","0","0","1"
"13000506","精准打击1-受击结算","4","1","1080","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1280","200","0","0","0","0","1"
"13000507","精准打击1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
